"Not paid ",false,"             Who We are: PowerHouse Growers is a multimedia platform connecting individuals and businesses who are looking for, or interested in finding tools and resources to sustainably incorporate urban agricul&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-DeveloperProgrammer-I8942224,"Web Developer/Programmer Job at PowerHouse Growers in Virtual","Part Time"
"Not paid ",false,"              JOB OVERVIEW: The Draw vs. Commission Sales Associate is responsible for providing outstanding customer service, meeting hourly sales and Star Rewards goals on a personal and departmental basis, and &#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/posting/Retail-Commission-Sales-Womens-Shoes-Full-TimePart-Time-Miami-FL-Macys-International-M-I2033050279,"Retail Commission Sales - Women&#39;s Shoes, Full Time/Part Time: Miami, FL, Macy’s International Mall Job at Macy&#39;s Retail in Miami, FL","Full Time"
"Not paid ",false,"              Come join Intel as an Intern in our Software and Services Group. In this internship, you will join a fast paced team developing proof of concept applications for IA/Android based mobile devices that &#8230;         ","Phoenix, AZ ","             Application Deadline:   Available Year-round 
                     ",/posting/SSG-Graduate-Software-Internship-full-time-from-August-through-December-I1268212926,"SSG - Graduate Software Internship (full time from August through December) Job at Intel Corporation in Phoenix, AZ","Full Time"
"Not paid ",false,"              Come join Intel as an Intern in our Software and Services Group. In this internship, you will join a fast paced team developing proof of concept applications for IA/Android based mobile devices that &#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/SSG-Graduate-Software-Internship-full-time-from-August-through-December-I555071813,"SSG - Graduate Software Internship (full time from August through December) Job at Intel Corporation in Folsom, CA","Full Time"
"Not paid ",false,"              D.R. Horton, Inc., the largest homebuilder in the U.S. , was founded in 1978 and is a publicly traded company on the New York Stock Exchange. It is engaged in the construction and sale of high qualit&#8230;         ","Phoenix, AZ ","             Application Deadline:   Available Year-round 
                     ",/posting/Accounting-Intern-I1431424691,"Accounting Intern Job at D.R. Horton in Phoenix, AZ","Part Time"
"Paid Opportunity",false,"             Entry level Electrical Engineer Job Description: This position involves working in an electrical systems testing laboratory and includes all aspects of laboratory operations and testing. It includes t&#8230;         ","Sunnyvale, TX ","             Application Deadline:   6/30/2015 
                     ",/electrical-engineering/Entry-level-Electrical-Engineer-I7367889,"Entry level Electrical Engineer Job at National software Management in Sunnyvale, TX","Full Time"
"Paid Opportunity",false,"             Entry level Electrical Engineer Job Description This position involves working in an electrical systems testing laboratory and includes all aspects of laboratory operations and testing. It includes th&#8230;         ","Washington, DC ","             Application Deadline:   6/30/2015 
                     ",/it/Entry-level-Electrical-Engineer-I9074713,"Entry level Electrical Engineer Job at national software management in Washington, DC","Full Time"
"Not paid ",false,"             PopGlitz.com is looking for an aspiring media professional looking to learn the tricks of the trade. The perfect candidate would be someone with experience in digital media, however this can also be t&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/communication/Communications-Internship-I7702805,"Communications Internship Job at VM3 Media in Virtual","Part Time"
"Not paid ",false,"             The Grand X-Change (GXC) is a technology centric Cleveland area start-up which develops cutting-edge interactive media platforms for use in entertainment media and online education (MOOCs). We are cur&#8230;         ","Middleburg Heights, OH ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Interactive-Media-Programming-Specialist-I8787281,"Interactive Media Programming Specialist Job at The Grand X-Change in Middleburg Heights, OH","Part Time"
"Not paid ",false,"              Develops, applies, and maintains quality and reliability standards for processing materials into partially finished or finished product. Evaluate the materials, process and techniques used in product&#8230;         ","Phoenix, AZ ","             Application Deadline:   Available Year-round 
                     ",/posting/Quality-and-Reliability-Engineering-Intern-I1197412325,"Quality and Reliability Engineering Intern Job at Intel Corporation in Phoenix, AZ","Full Time"
"Not paid ",false,"              Develops, applies, and maintains quality and reliability standards for processing materials into partially finished or finished product. Evaluate the materials, process and techniques used in product&#8230;         ","Austin, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/Quality-and-Reliability-Engineering-Intern-I1234556193,"Quality and Reliability Engineering Intern Job at Intel Corporation in Austin, TX","Full Time"
"Not paid ",false,"              Develops, applies, and maintains quality and reliability standards for processing materials into partially finished or finished product. Evaluate the materials, process and techniques used in product&#8230;         ","Santa Clara, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Quality-and-Reliability-Engineering-Intern-I800351522,"Quality and Reliability Engineering Intern Job at Intel Corporation in Santa Clara, CA","Full Time"
"Not paid ",false,"              Develops, applies, and maintains quality and reliability standards for processing materials into partially finished or finished product. Evaluate the materials, process and techniques used in product&#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/Quality-and-Reliability-Engineering-Intern-I177158711,"Quality and Reliability Engineering Intern Job at Intel Corporation in Hillsboro, OR","Full Time"
"Not paid ",false,"              Develops, applies, and maintains quality and reliability standards for processing materials into partially finished or finished product. Evaluate the materials, process and techniques used in product&#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Quality-and-Reliability-Engineering-Intern-I2147298935,"Quality and Reliability Engineering Intern Job at Intel Corporation in Folsom, CA","Full Time"
"Paid Opportunity",false,"             2. Entry level business Analyst Position Description: As an entry level Business Analyst you will be responsible for providing user support for the various applications developed by the Business Syste&#8230;         ","Phoenix, AZ ","             Application Deadline:   6/30/2015 
                     ",/business/Entry-level-Business-Analyst-I1573156,"Entry level Business Analyst  Job at National software Management in Phoenix, AZ","Full Time"
"Not paid ",false,"             Central Business Solutions is an innovative technology company located at Times Square in Manhattan, CBS has been providing document management software products, IT services, Cloud service and print &#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/marketing/Executive-Assistant-Intern-I4177554,"Executive Assistant (Intern) Job at Central Business Solutions in New York, NY","Part Time"
"Paid Opportunity",false,"             We're looking for an intern who is passionate about mobile, small business automation and MileIQ's mission. But were really looking for someone truly special - a person who is excited to learn and tac&#8230;         ","San Francisco, CA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Marketing-Analytics-Intern-I5338888,"Marketing Analytics Intern Job at MileIQ in San Francisco, CA","Full Time"
